run_id,workload,router_policy,cache_model,ttft_slo_ms,requests_under_slo,goodput_under_slo,quality_adjusted_goodput,mean_quality
shared_doc_qa-cache_aware-activated_lora-seed11-1781442615521,shared_doc_qa,cache_aware,activated_lora,100.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-cache_aware-activated_lora-seed11-1781442615521,shared_doc_qa,cache_aware,activated_lora,150.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-cache_aware-activated_lora-seed11-1781442615521,shared_doc_qa,cache_aware,activated_lora,250.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-cache_aware-activated_lora-seed17-1781442536689,shared_doc_qa,cache_aware,activated_lora,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-activated_lora-seed17-1781442536689,shared_doc_qa,cache_aware,activated_lora,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-activated_lora-seed17-1781442536689,shared_doc_qa,cache_aware,activated_lora,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-activated_lora-seed17-1781442536689,shared_doc_qa,cache_aware,activated_lora,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-activated_lora-seed17-1781442536689,shared_doc_qa,cache_aware,activated_lora,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-activated_lora-seed17-1781442616733,shared_doc_qa,cache_aware,activated_lora,25.0,44,18.389185237017088,16.960337555585983,0.9222995655862523
shared_doc_qa-cache_aware-activated_lora-seed17-1781442616733,shared_doc_qa,cache_aware,activated_lora,50.0,44,18.389185237017088,16.960337555585983,0.9222995655862523
shared_doc_qa-cache_aware-activated_lora-seed17-1781442616733,shared_doc_qa,cache_aware,activated_lora,100.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-cache_aware-activated_lora-seed17-1781442616733,shared_doc_qa,cache_aware,activated_lora,150.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-cache_aware-activated_lora-seed17-1781442616733,shared_doc_qa,cache_aware,activated_lora,250.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-cache_aware-activated_lora-seed23-1781442617983,shared_doc_qa,cache_aware,activated_lora,25.0,44,17.255232429552834,15.946288346803884,0.9241421935002663
shared_doc_qa-cache_aware-activated_lora-seed23-1781442617983,shared_doc_qa,cache_aware,activated_lora,50.0,44,17.255232429552834,15.946288346803884,0.9241421935002663
shared_doc_qa-cache_aware-activated_lora-seed23-1781442617983,shared_doc_qa,cache_aware,activated_lora,100.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-cache_aware-activated_lora-seed23-1781442617983,shared_doc_qa,cache_aware,activated_lora,150.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-cache_aware-activated_lora-seed23-1781442617983,shared_doc_qa,cache_aware,activated_lora,250.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-cache_aware-base_shared-1781440194181,shared_doc_qa,cache_aware,base_shared,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-base_shared-1781440194181,shared_doc_qa,cache_aware,base_shared,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-base_shared-1781440194181,shared_doc_qa,cache_aware,base_shared,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-base_shared-1781440194181,shared_doc_qa,cache_aware,base_shared,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-base_shared-1781440194181,shared_doc_qa,cache_aware,base_shared,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-base_shared-seed11-1781442529596,shared_doc_qa,cache_aware,base_shared,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-base_shared-seed11-1781442529596,shared_doc_qa,cache_aware,base_shared,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-base_shared-seed11-1781442529596,shared_doc_qa,cache_aware,base_shared,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-base_shared-seed11-1781442529596,shared_doc_qa,cache_aware,base_shared,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-base_shared-seed11-1781442529596,shared_doc_qa,cache_aware,base_shared,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-base_shared-seed17-1781442530574,shared_doc_qa,cache_aware,base_shared,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-base_shared-seed17-1781442530574,shared_doc_qa,cache_aware,base_shared,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-base_shared-seed17-1781442530574,shared_doc_qa,cache_aware,base_shared,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-base_shared-seed17-1781442530574,shared_doc_qa,cache_aware,base_shared,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-base_shared-seed17-1781442530574,shared_doc_qa,cache_aware,base_shared,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-1781440202298,shared_doc_qa,cache_aware,copy_on_write,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-copy_on_write-1781440202298,shared_doc_qa,cache_aware,copy_on_write,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-copy_on_write-1781440202298,shared_doc_qa,cache_aware,copy_on_write,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-copy_on_write-1781440202298,shared_doc_qa,cache_aware,copy_on_write,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-copy_on_write-1781440202298,shared_doc_qa,cache_aware,copy_on_write,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442541728,shared_doc_qa,cache_aware,copy_on_write,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442541728,shared_doc_qa,cache_aware,copy_on_write,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442541728,shared_doc_qa,cache_aware,copy_on_write,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442541728,shared_doc_qa,cache_aware,copy_on_write,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442541728,shared_doc_qa,cache_aware,copy_on_write,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442626713,shared_doc_qa,cache_aware,copy_on_write,25.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442626713,shared_doc_qa,cache_aware,copy_on_write,50.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442626713,shared_doc_qa,cache_aware,copy_on_write,100.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442626713,shared_doc_qa,cache_aware,copy_on_write,150.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-copy_on_write-seed11-1781442626713,shared_doc_qa,cache_aware,copy_on_write,250.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442542694,shared_doc_qa,cache_aware,copy_on_write,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442542694,shared_doc_qa,cache_aware,copy_on_write,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442542694,shared_doc_qa,cache_aware,copy_on_write,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442542694,shared_doc_qa,cache_aware,copy_on_write,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442542694,shared_doc_qa,cache_aware,copy_on_write,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442627938,shared_doc_qa,cache_aware,copy_on_write,25.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442627938,shared_doc_qa,cache_aware,copy_on_write,50.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442627938,shared_doc_qa,cache_aware,copy_on_write,100.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442627938,shared_doc_qa,cache_aware,copy_on_write,150.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-copy_on_write-seed17-1781442627938,shared_doc_qa,cache_aware,copy_on_write,250.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-copy_on_write-seed23-1781442629132,shared_doc_qa,cache_aware,copy_on_write,25.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-cache_aware-copy_on_write-seed23-1781442629132,shared_doc_qa,cache_aware,copy_on_write,50.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-cache_aware-copy_on_write-seed23-1781442629132,shared_doc_qa,cache_aware,copy_on_write,100.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-cache_aware-copy_on_write-seed23-1781442629132,shared_doc_qa,cache_aware,copy_on_write,150.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-cache_aware-copy_on_write-seed23-1781442629132,shared_doc_qa,cache_aware,copy_on_write,250.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-cache_aware-standard_lora-1781440190306,shared_doc_qa,cache_aware,standard_lora,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-standard_lora-1781440190306,shared_doc_qa,cache_aware,standard_lora,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-cache_aware-standard_lora-1781440190306,shared_doc_qa,cache_aware,standard_lora,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-standard_lora-1781440190306,shared_doc_qa,cache_aware,standard_lora,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-standard_lora-1781440190306,shared_doc_qa,cache_aware,standard_lora,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-cache_aware-standard_lora-seed11-1781442523905,shared_doc_qa,cache_aware,standard_lora,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-standard_lora-seed11-1781442523905,shared_doc_qa,cache_aware,standard_lora,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-cache_aware-standard_lora-seed11-1781442523905,shared_doc_qa,cache_aware,standard_lora,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-standard_lora-seed11-1781442523905,shared_doc_qa,cache_aware,standard_lora,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-standard_lora-seed11-1781442523905,shared_doc_qa,cache_aware,standard_lora,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-cache_aware-standard_lora-seed11-1781442604778,shared_doc_qa,cache_aware,standard_lora,25.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-cache_aware-standard_lora-seed11-1781442604778,shared_doc_qa,cache_aware,standard_lora,50.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-cache_aware-standard_lora-seed11-1781442604778,shared_doc_qa,cache_aware,standard_lora,100.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-standard_lora-seed11-1781442604778,shared_doc_qa,cache_aware,standard_lora,150.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-standard_lora-seed11-1781442604778,shared_doc_qa,cache_aware,standard_lora,250.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-cache_aware-standard_lora-seed17-1781442524824,shared_doc_qa,cache_aware,standard_lora,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-standard_lora-seed17-1781442524824,shared_doc_qa,cache_aware,standard_lora,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-cache_aware-standard_lora-seed17-1781442524824,shared_doc_qa,cache_aware,standard_lora,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-standard_lora-seed17-1781442524824,shared_doc_qa,cache_aware,standard_lora,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-standard_lora-seed17-1781442524824,shared_doc_qa,cache_aware,standard_lora,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-cache_aware-standard_lora-seed17-1781442605957,shared_doc_qa,cache_aware,standard_lora,25.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-cache_aware-standard_lora-seed17-1781442605957,shared_doc_qa,cache_aware,standard_lora,50.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-cache_aware-standard_lora-seed17-1781442605957,shared_doc_qa,cache_aware,standard_lora,100.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-standard_lora-seed17-1781442605957,shared_doc_qa,cache_aware,standard_lora,150.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-standard_lora-seed17-1781442605957,shared_doc_qa,cache_aware,standard_lora,250.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-cache_aware-standard_lora-seed23-1781442607165,shared_doc_qa,cache_aware,standard_lora,25.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-cache_aware-standard_lora-seed23-1781442607165,shared_doc_qa,cache_aware,standard_lora,50.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-cache_aware-standard_lora-seed23-1781442607165,shared_doc_qa,cache_aware,standard_lora,100.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-cache_aware-standard_lora-seed23-1781442607165,shared_doc_qa,cache_aware,standard_lora,150.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-cache_aware-standard_lora-seed23-1781442607165,shared_doc_qa,cache_aware,standard_lora,250.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-oracle-activated_lora-1781440215017,shared_doc_qa,oracle,activated_lora,25.0,44,16.883899253223394,15.41980864222426,0.9132848053023287
shared_doc_qa-oracle-activated_lora-1781440215017,shared_doc_qa,oracle,activated_lora,50.0,44,16.883899253223394,15.41980864222426,0.9132848053023287
shared_doc_qa-oracle-activated_lora-1781440215017,shared_doc_qa,oracle,activated_lora,100.0,48,18.418799185334613,16.82160942788101,0.9132848053023287
shared_doc_qa-oracle-activated_lora-1781440215017,shared_doc_qa,oracle,activated_lora,150.0,48,18.418799185334613,16.82160942788101,0.9132848053023287
shared_doc_qa-oracle-activated_lora-1781440215017,shared_doc_qa,oracle,activated_lora,250.0,48,18.418799185334613,16.82160942788101,0.9132848053023287
shared_doc_qa-oracle-activated_lora-seed11-1781442560514,shared_doc_qa,oracle,activated_lora,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-activated_lora-seed11-1781442560514,shared_doc_qa,oracle,activated_lora,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-activated_lora-seed11-1781442560514,shared_doc_qa,oracle,activated_lora,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-activated_lora-seed11-1781442560514,shared_doc_qa,oracle,activated_lora,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-activated_lora-seed11-1781442560514,shared_doc_qa,oracle,activated_lora,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-activated_lora-seed11-1781442649577,shared_doc_qa,oracle,activated_lora,25.0,44,18.024463296959443,16.556482779761186,0.9185562147947067
shared_doc_qa-oracle-activated_lora-seed11-1781442649577,shared_doc_qa,oracle,activated_lora,50.0,44,18.024463296959443,16.556482779761186,0.9185562147947067
shared_doc_qa-oracle-activated_lora-seed11-1781442649577,shared_doc_qa,oracle,activated_lora,100.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-oracle-activated_lora-seed11-1781442649577,shared_doc_qa,oracle,activated_lora,150.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-oracle-activated_lora-seed11-1781442649577,shared_doc_qa,oracle,activated_lora,250.0,48,19.663050869410302,18.061617577921293,0.9185562147947067
shared_doc_qa-oracle-activated_lora-seed17-1781442561603,shared_doc_qa,oracle,activated_lora,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-activated_lora-seed17-1781442561603,shared_doc_qa,oracle,activated_lora,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-activated_lora-seed17-1781442561603,shared_doc_qa,oracle,activated_lora,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-activated_lora-seed17-1781442561603,shared_doc_qa,oracle,activated_lora,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-activated_lora-seed17-1781442561603,shared_doc_qa,oracle,activated_lora,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-activated_lora-seed17-1781442650942,shared_doc_qa,oracle,activated_lora,25.0,44,18.389185237017088,16.960337555585983,0.9222995655862523
shared_doc_qa-oracle-activated_lora-seed17-1781442650942,shared_doc_qa,oracle,activated_lora,50.0,44,18.389185237017088,16.960337555585983,0.9222995655862523
shared_doc_qa-oracle-activated_lora-seed17-1781442650942,shared_doc_qa,oracle,activated_lora,100.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-oracle-activated_lora-seed17-1781442650942,shared_doc_qa,oracle,activated_lora,150.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-oracle-activated_lora-seed17-1781442650942,shared_doc_qa,oracle,activated_lora,250.0,48,20.060929349473188,18.50218642427562,0.9222995655862523
shared_doc_qa-oracle-activated_lora-seed23-1781442652314,shared_doc_qa,oracle,activated_lora,25.0,44,17.255232429552834,15.946288346803884,0.9241421935002663
shared_doc_qa-oracle-activated_lora-seed23-1781442652314,shared_doc_qa,oracle,activated_lora,50.0,44,17.255232429552834,15.946288346803884,0.9241421935002663
shared_doc_qa-oracle-activated_lora-seed23-1781442652314,shared_doc_qa,oracle,activated_lora,100.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-oracle-activated_lora-seed23-1781442652314,shared_doc_qa,oracle,activated_lora,150.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-oracle-activated_lora-seed23-1781442652314,shared_doc_qa,oracle,activated_lora,250.0,48,18.823889923148545,17.395950923786057,0.9241421935002663
shared_doc_qa-oracle-base_shared-1781440210675,shared_doc_qa,oracle,base_shared,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-base_shared-1781440210675,shared_doc_qa,oracle,base_shared,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-base_shared-1781440210675,shared_doc_qa,oracle,base_shared,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-base_shared-1781440210675,shared_doc_qa,oracle,base_shared,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-base_shared-1781440210675,shared_doc_qa,oracle,base_shared,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-base_shared-seed11-1781442554032,shared_doc_qa,oracle,base_shared,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-base_shared-seed11-1781442554032,shared_doc_qa,oracle,base_shared,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-base_shared-seed11-1781442554032,shared_doc_qa,oracle,base_shared,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-base_shared-seed11-1781442554032,shared_doc_qa,oracle,base_shared,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-base_shared-seed11-1781442554032,shared_doc_qa,oracle,base_shared,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-base_shared-seed17-1781442555086,shared_doc_qa,oracle,base_shared,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-base_shared-seed17-1781442555086,shared_doc_qa,oracle,base_shared,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-base_shared-seed17-1781442555086,shared_doc_qa,oracle,base_shared,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-base_shared-seed17-1781442555086,shared_doc_qa,oracle,base_shared,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-base_shared-seed17-1781442555086,shared_doc_qa,oracle,base_shared,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-1781440219434,shared_doc_qa,oracle,copy_on_write,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-copy_on_write-1781440219434,shared_doc_qa,oracle,copy_on_write,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-copy_on_write-1781440219434,shared_doc_qa,oracle,copy_on_write,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-copy_on_write-1781440219434,shared_doc_qa,oracle,copy_on_write,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-copy_on_write-1781440219434,shared_doc_qa,oracle,copy_on_write,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-copy_on_write-seed11-1781442567148,shared_doc_qa,oracle,copy_on_write,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-copy_on_write-seed11-1781442567148,shared_doc_qa,oracle,copy_on_write,50.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-copy_on_write-seed11-1781442567148,shared_doc_qa,oracle,copy_on_write,100.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-copy_on_write-seed11-1781442567148,shared_doc_qa,oracle,copy_on_write,150.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-copy_on_write-seed11-1781442567148,shared_doc_qa,oracle,copy_on_write,250.0,64,8.909768236420607,8.20847882346219,0.9212898254646238
shared_doc_qa-oracle-copy_on_write-seed11-1781442661685,shared_doc_qa,oracle,copy_on_write,25.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-oracle-copy_on_write-seed11-1781442661685,shared_doc_qa,oracle,copy_on_write,50.0,44,17.911467689770312,16.452689962533107,0.9185562147947067
shared_doc_qa-oracle-copy_on_write-seed11-1781442661685,shared_doc_qa,oracle,copy_on_write,100.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-oracle-copy_on_write-seed11-1781442661685,shared_doc_qa,oracle,copy_on_write,150.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-oracle-copy_on_write-seed11-1781442661685,shared_doc_qa,oracle,copy_on_write,250.0,48,19.539782934294884,17.948389050036116,0.9185562147947067
shared_doc_qa-oracle-copy_on_write-seed17-1781442568224,shared_doc_qa,oracle,copy_on_write,25.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-seed17-1781442568224,shared_doc_qa,oracle,copy_on_write,50.0,0,0.0,0.0,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-seed17-1781442568224,shared_doc_qa,oracle,copy_on_write,100.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-seed17-1781442568224,shared_doc_qa,oracle,copy_on_write,150.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-seed17-1781442568224,shared_doc_qa,oracle,copy_on_write,250.0,64,9.016845933606701,8.295463090096154,0.9199960996536627
shared_doc_qa-oracle-copy_on_write-seed17-1781442663004,shared_doc_qa,oracle,copy_on_write,25.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-oracle-copy_on_write-seed17-1781442663004,shared_doc_qa,oracle,copy_on_write,50.0,44,18.271585388120446,16.851875266035602,0.9222995655862523
shared_doc_qa-oracle-copy_on_write-seed17-1781442663004,shared_doc_qa,oracle,copy_on_write,100.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-oracle-copy_on_write-seed17-1781442663004,shared_doc_qa,oracle,copy_on_write,150.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-oracle-copy_on_write-seed17-1781442663004,shared_doc_qa,oracle,copy_on_write,250.0,48,19.9326386052223,18.38386392658429,0.9222995655862523
shared_doc_qa-oracle-copy_on_write-seed23-1781442664329,shared_doc_qa,oracle,copy_on_write,25.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-oracle-copy_on_write-seed23-1781442664329,shared_doc_qa,oracle,copy_on_write,50.0,44,17.151647944412087,15.85056155349332,0.9241421935002663
shared_doc_qa-oracle-copy_on_write-seed23-1781442664329,shared_doc_qa,oracle,copy_on_write,100.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-oracle-copy_on_write-seed23-1781442664329,shared_doc_qa,oracle,copy_on_write,150.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-oracle-copy_on_write-seed23-1781442664329,shared_doc_qa,oracle,copy_on_write,250.0,48,18.71088866663137,17.291521694719986,0.9241421935002663
shared_doc_qa-oracle-standard_lora-1781440206435,shared_doc_qa,oracle,standard_lora,25.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-standard_lora-1781440206435,shared_doc_qa,oracle,standard_lora,50.0,44,16.784712266408263,15.32922267428228,0.9132848053023287
shared_doc_qa-oracle-standard_lora-1781440206435,shared_doc_qa,oracle,standard_lora,100.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-standard_lora-1781440206435,shared_doc_qa,oracle,standard_lora,150.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-standard_lora-1781440206435,shared_doc_qa,oracle,standard_lora,250.0,48,18.310595199718104,16.722788371944304,0.9132848053023287
shared_doc_qa-oracle-standard_lora-seed11-1781442547823,shared_doc_qa,oracle,standard_lora,25.0,0,0.0,0.0,0.9212898254646238
shared_doc_qa-oracle-standard_lora-seed11-1781442547823,shared_doc_qa,oracle,standard_lora,50.0,0,0.0,0.0,0.9212898254646238
